resource,resourceNum,resourceName,resourceCat,resourceStage,consumer,consumerNum,consumerName,consumerCat,consumerStage,interactionType,referenceNum,justification,interactionZone,habitat,localities,confidence,parasitic
8_Atherinops affinis_1,8,Atherinops affinis,fish,1,660_Larus occidentalis_1,660,Larus occidentalis,bird,1,1,418,3,all,pools,"Alcatraz Island, CA; East Anacapa Island, CA; Moss Landing, CA; Southeast Farallon Islands, CA; Santa Barbara Island, CA",1,n
8_Atherinops affinis_1,8,Atherinops affinis,fish,1,717_Ardea herodias_1,717,Ardea herodias,bird,1,1,378,3,all,pools,San Francisco Bay; Charleston Slough,2,n
8_Atherinops affinis_1,8,Atherinops affinis,fish,1,1124_Bomolochus constrictus_1,1124,Bomolochus constrictus,copepod,1,6,435,3,all,pools,NA,2,y
8_Atherinops affinis_1,8,Atherinops affinis,fish,1,1124_Bomolochus constrictus_1,1124,Bomolochus constrictus,copepod,1,7,205,3,all,pools,"British Columbia; Japan; Oregon; Alaska; Baja California; California; Canada; Central California; Cerros Island, Mexico; Gulf of California; Southern California; New York Aquarium; Northern California; Pacific coast of Baja California; Sea of Japan; USSR; USSR Pacific; Washington; Washington, British Columbia; Northeast Pacific",1,y
8_Atherinops affinis_1,8,Atherinops affinis,fish,1,1195_Peniculus fissipes_1,1195,Peniculus fissipes,copepod,1,7,"205, 435",3,"all, low",pools,"British Columbia; Japan; Oregon; Alaska; Baja California; California; Canada; Central California; Cerros Island, Mexico; Gulf of California; Southern California; New York Aquarium; Northern California; Pacific coast of Baja California; Sea of Japan; USSR; USSR Pacific; Washington; Washington, British Columbia; Northeast Pacific",1,y
8_Atherinops affinis_1,8,Atherinops affinis,fish,1,1227_Elthusa californica_1,1227,Elthusa californica,isopod,1,6,435,3,all,pools,NA,2,y
8_Atherinops affinis_1,8,Atherinops affinis,fish,1,1229_Nerocila acuminata_1,1229,Nerocila acuminata,isopod,1,7,425,3,all,pools,Eastern Pacific,3,y
8_Atherinops affinis_1,8,Atherinops affinis,fish,1,1264_Gnathia steveni_3,1264,Gnathia steveni,isopod,3,3,"427, 428",4,all,pools,NA,4,n
8_Atherinops affinis_1,8,Atherinops affinis,fish,1,2123_Contracaecum sp._5,2123,Contracaecum sp.,nematode,5,6,205,3,all,pools,"British Columbia; Japan; Oregon; Alaska; Baja California; California; Canada; Central California; Cerros Island, Mexico; Gulf of California; Southern California; New York Aquarium; Northern California; Pacific coast of Baja California; Sea of Japan; USSR; USSR Pacific; Washington; Washington, British Columbia; Northeast Pacific",1,y
8_Atherinops affinis_1,8,Atherinops affinis,fish,1,2127_Nerocila californica_1,2127,Nerocila californica,isopod,1,7,205,3,all,pools,"British Columbia; Japan; Oregon; Alaska; Baja California; California; Canada; Central California; Cerros Island, Mexico; Gulf of California; Southern California; New York Aquarium; Northern California; Pacific coast of Baja California; Sea of Japan; USSR; USSR Pacific; Washington; Washington, British Columbia; Northeast Pacific",1,y
8_Atherinops affinis_1,8,Atherinops affinis,fish,1,2134_Sterna elegans_1,2134,Sterna elegans,bird,1,1,400,3,all,pools,"Southern California Bays; Bolsa Chica, CA; San Diego, CA",1,n
8_Atherinops affinis_1,8,Atherinops affinis,fish,1,2136_Procamallanus (Spirocamallanus) pereirai_1,2136,Procamallanus (Spirocamallanus) pereirai,nematode,1,6,205,3,all,pools,"British Columbia; Japan; Oregon; Alaska; Baja California; California; Canada; Central California; Cerros Island, Mexico; Gulf of California; Southern California; New York Aquarium; Northern California; Pacific coast of Baja California; Sea of Japan; USSR; USSR Pacific; Washington; Washington, British Columbia; Northeast Pacific",1,y
8_Atherinops affinis_1,8,Atherinops affinis,fish,1,2155_Trichodina sp._1,2155,Trichodina sp.,ciliate,1,7,205,3,all,pools,"British Columbia; Japan; Oregon; Alaska; Baja California; California; Canada; Central California; Cerros Island, Mexico; Gulf of California; Southern California; New York Aquarium; Northern California; Pacific coast of Baja California; Sea of Japan; USSR; USSR Pacific; Washington; Washington, British Columbia; Northeast Pacific",1,y
8_Atherinops affinis_1,8,Atherinops affinis,fish,1,2173_Ergasilus sp._1,2173,Ergasilus sp.,copepod,1,7,205,3,all,pools,"British Columbia; Japan; Oregon; Alaska; Baja California; California; Canada; Central California; Cerros Island, Mexico; Gulf of California; Southern California; New York Aquarium; Northern California; Pacific coast of Baja California; Sea of Japan; USSR; USSR Pacific; Washington; Washington, British Columbia; Northeast Pacific",1,y
8_Atherinops affinis_1,8,Atherinops affinis,fish,1,2189_Caligus serratus_1,2189,Caligus serratus,copepod,1,7,205,3,all,pools,"British Columbia; Japan; Oregon; Alaska; Baja California; California; Canada; Central California; Cerros Island, Mexico; Gulf of California; Southern California; New York Aquarium; Northern California; Pacific coast of Baja California; Sea of Japan; USSR; USSR Pacific; Washington; Washington, British Columbia; Northeast Pacific",1,y
8_Atherinops affinis_1,8,Atherinops affinis,fish,1,2199_Galactosomum humbargari_5,2199,Galactosomum humbargari,trematode,5,6,205,3,all,pools,"British Columbia; Japan; Oregon; Alaska; Baja California; California; Canada; Central California; Cerros Island, Mexico; Gulf of California; Southern California; New York Aquarium; Northern California; Pacific coast of Baja California; Sea of Japan; USSR; USSR Pacific; Washington; Washington, British Columbia; Northeast Pacific",1,y
8_Atherinops affinis_1,8,Atherinops affinis,fish,1,2219_Gyrodactylus sp._1,2219,Gyrodactylus sp.,monogene,1,7,205,3,all,pools,"British Columbia; Japan; Oregon; Alaska; Baja California; California; Canada; Central California; Cerros Island, Mexico; Gulf of California; Southern California; New York Aquarium; Northern California; Pacific coast of Baja California; Sea of Japan; USSR; USSR Pacific; Washington; Washington, British Columbia; Northeast Pacific",1,y
8_Atherinops affinis_1,8,Atherinops affinis,fish,1,2363_Archigyrodactylus atherinops_1,2363,Archigyrodactylus atherinops,monogene,1,7,205,3,all,pools,"British Columbia; Japan; Oregon; Alaska; Baja California; California; Canada; Central California; Cerros Island, Mexico; Gulf of California; Southern California; New York Aquarium; Northern California; Pacific coast of Baja California; Sea of Japan; USSR; USSR Pacific; Washington; Washington, British Columbia; Northeast Pacific",1,y
8_Atherinops affinis_1,8,Atherinops affinis,fish,1,2364_Ascotyle angrensis_5,2364,Ascotyle angrensis,trematode,5,6,205,3,all,pools,"British Columbia; Japan; Oregon; Alaska; Baja California; California; Canada; Central California; Cerros Island, Mexico; Gulf of California; Southern California; New York Aquarium; Northern California; Pacific coast of Baja California; Sea of Japan; USSR; USSR Pacific; Washington; Washington, British Columbia; Northeast Pacific",1,y
8_Atherinops affinis_1,8,Atherinops affinis,fish,1,3008_Canis latrans_1,3008,Canis latrans,terrestrial mammal,1,1,374,1,low,pools,"Gaviota, CA; Gaviota Coast, CA",1,n
8_Atherinops affinis_1,8,Atherinops affinis,fish,1,3017_Larus argentatus_1,3017,Larus argentatus,bird,1,1,414,4,middle,pools,"Mandarte Island, BC",4,n
8_Atherinops affinis_1,8,Atherinops affinis,fish,1,3019_Larus glaucescens_1,3019,Larus glaucescens,bird,1,1,392,6,middle,pools,"Kopachuck State Park, WA",2,n
8_Atherinops affinis_1,8,Atherinops affinis,fish,1,3042_Ardea alba_1,3042,Ardea alba,bird,1,1,378,3,"middle, all",pools,Charleston Slough; San Francisco Bay,1,n
8_Atherinops affinis_1,8,Atherinops affinis,fish,1,3043_Egretta thula_1,3043,Egretta thula,bird,1,1,"378, 393",3,"all, middle, all",pools,"San Francisco Bay; Charleston Slough; Tampa Bay, FL; Florida",2,n
8_Atherinops affinis_1,8,Atherinops affinis,fish,1,3047_Urile penicillatus_1,3047,Urile penicillatus,bird,1,1,415,3,middle,pools,Northeast Pacific,1,n
8_Atherinops affinis_1,8,Atherinops affinis,fish,1,3048_Nannopterum auritum_1,3048,Nannopterum auritum,bird,1,1,415,3,middle,pools,Northeast Pacific,1,n
9_Triakis semifasciata_1,9,Triakis semifasciata,shark,1,1264_Gnathia steveni_3,1264,Gnathia steveni,isopod,3,3,"427, 428",4,all,pools,NA,4,n
10_Hypsoblennius jenkinsi_1,10,Hypsoblennius jenkinsi,fish,1,660_Larus occidentalis_1,660,Larus occidentalis,bird,1,1,418,4,all,pools,"California; Alcatraz Island, CA; East Anacapa Island, CA; Moss Landing, CA; Southeast Farallon Islands, CA; Santa Barbara Island, CA",4,n
10_Hypsoblennius jenkinsi_1,10,Hypsoblennius jenkinsi,fish,1,1264_Gnathia steveni_3,1264,Gnathia steveni,isopod,3,3,"427, 428",4,all,pools,NA,4,n
10_Hypsoblennius jenkinsi_1,10,Hypsoblennius jenkinsi,fish,1,3017_Larus argentatus_1,3017,Larus argentatus,bird,1,1,414,4,all,pools,"Mandarte Island, BC",4,n
10_Hypsoblennius jenkinsi_1,10,Hypsoblennius jenkinsi,fish,1,3019_Larus glaucescens_1,3019,Larus glaucescens,bird,1,1,392,6,all,pools,"Kopachuck State Park, WA",2,n
10_Hypsoblennius jenkinsi_1,10,Hypsoblennius jenkinsi,fish,1,3043_Egretta thula_1,3043,Egretta thula,bird,1,1,393,6,all,pools,"Tampa Bay, FL; Florida",2,n
11_Artedius fenestralis_1,11,Artedius fenestralis,fish,1,420_Enteroctopus dofleini_4,420,Enteroctopus dofleini,octopus,4,1,436,6,low,pools,NA,3,n
11_Artedius fenestralis_1,11,Artedius fenestralis,fish,1,660_Larus occidentalis_1,660,Larus occidentalis,bird,1,1,418,4,all,pools,"California; Alcatraz Island, CA; East Anacapa Island, CA; Moss Landing, CA; Southeast Farallon Islands, CA; Santa Barbara Island, CA",4,n
11_Artedius fenestralis_1,11,Artedius fenestralis,fish,1,717_Ardea herodias_1,717,Ardea herodias,bird,1,1,379,6,all,pools,"British Columbia; Strait of Georgia, BC",3,n
11_Artedius fenestralis_1,11,Artedius fenestralis,fish,1,1129_Holobomolochus spinulus_1,1129,Holobomolochus spinulus,copepod,1,7,435,6,all,pools,NA,3,y
11_Artedius fenestralis_1,11,Artedius fenestralis,fish,1,1192_Clavella parva_1,1192,Clavella parva,copepod,1,7,435,6,all,pools,NA,3,y
11_Artedius fenestralis_1,11,Artedius fenestralis,fish,1,1193_Naobranchia occidentalis_1,1193,Naobranchia occidentalis,copepod,1,7,435,6,all,pools,NA,3,y
11_Artedius fenestralis_1,11,Artedius fenestralis,fish,1,1264_Gnathia steveni_3,1264,Gnathia steveni,isopod,3,3,"427, 428",4,all,pools,NA,4,n
11_Artedius fenestralis_1,11,Artedius fenestralis,fish,1,1745_Enteroctopus dofleini_1,1745,Enteroctopus dofleini,octopus,1,1,436,6,low,pools,NA,3,n
11_Artedius fenestralis_1,11,Artedius fenestralis,fish,1,2112_Genolinea laticauda_1,2112,Genolinea laticauda,trematode,1,6,205,3,all,pools,"British Columbia; Japan; Oregon; Alaska; Baja California; California; Canada; Central California; Cerros Island, Mexico; Gulf of California; Southern California; New York Aquarium; Northern California; Pacific coast of Baja California; Sea of Japan; USSR; USSR Pacific; Washington; Washington, British Columbia; Northeast Pacific",1,y
11_Artedius fenestralis_1,11,Artedius fenestralis,fish,1,2156_Trichodina lairdi_1,2156,Trichodina lairdi,ciliate,1,7,205,3,all,pools,"British Columbia; Japan; Oregon; Alaska; Baja California; California; Canada; Central California; Cerros Island, Mexico; Gulf of California; Southern California; New York Aquarium; Northern California; Pacific coast of Baja California; Sea of Japan; USSR; USSR Pacific; Washington; Washington, British Columbia; Northeast Pacific",1,y
11_Artedius fenestralis_1,11,Artedius fenestralis,fish,1,2221_Haemogregarina bigemina_6,2221,Haemogregarina bigemina,protozoan,6,6,205,3,all,pools,"British Columbia; Japan; Oregon; Alaska; Baja California; California; Canada; Central California; Cerros Island, Mexico; Gulf of California; Southern California; New York Aquarium; Northern California; Pacific coast of Baja California; Sea of Japan; USSR; USSR Pacific; Washington; Washington, British Columbia; Northeast Pacific",1,y
11_Artedius fenestralis_1,11,Artedius fenestralis,fish,1,2283_Trichodina rectuncinata_1,2283,Trichodina rectuncinata,ciliate,1,7,205,3,all,pools,"British Columbia; Japan; Oregon; Alaska; Baja California; California; Canada; Central California; Cerros Island, Mexico; Gulf of California; Southern California; New York Aquarium; Northern California; Pacific coast of Baja California; Sea of Japan; USSR; USSR Pacific; Washington; Washington, British Columbia; Northeast Pacific",1,y
11_Artedius fenestralis_1,11,Artedius fenestralis,fish,1,2284_Trichodina vancouverense_1,2284,Trichodina vancouverense,ciliate,1,7,205,3,all,pools,"British Columbia; Japan; Oregon; Alaska; Baja California; California; Canada; Central California; Cerros Island, Mexico; Gulf of California; Southern California; New York Aquarium; Northern California; Pacific coast of Baja California; Sea of Japan; USSR; USSR Pacific; Washington; Washington, British Columbia; Northeast Pacific",1,y
11_Artedius fenestralis_1,11,Artedius fenestralis,fish,1,3017_Larus argentatus_1,3017,Larus argentatus,bird,1,1,414,4,all,pools,"Mandarte Island, BC",4,n
11_Artedius fenestralis_1,11,Artedius fenestralis,fish,1,3019_Larus glaucescens_1,3019,Larus glaucescens,bird,1,1,392,6,all,pools,"Kopachuck State Park, WA",2,n
11_Artedius fenestralis_1,11,Artedius fenestralis,fish,1,3031_Tringa melanoleuca_1,3031,Tringa melanoleuca,bird,1,1,409,5,all,pools,Alaska,3,n
11_Artedius fenestralis_1,11,Artedius fenestralis,fish,1,3043_Egretta thula_1,3043,Egretta thula,bird,1,1,393,6,all,pools,"Tampa Bay, FL; Florida",2,n
12_Girella nigricans_4,12,Girella nigricans,fish,4,660_Larus occidentalis_1,660,Larus occidentalis,bird,1,1,418,4,all,pools,"California; Alcatraz Island, CA; East Anacapa Island, CA; Moss Landing, CA; Southeast Farallon Islands, CA; Santa Barbara Island, CA",4,n
12_Girella nigricans_4,12,Girella nigricans,fish,4,732_Kyphosus azureus_4,732,Kyphosus azureus,fish,4,1,139,3,all,pools,"Santa Catalina Island, CA; San Diego, CA",1,n
12_Girella nigricans_4,12,Girella nigricans,fish,4,1183_Caligus hobsoni_1,1183,Caligus hobsoni,copepod,1,7,205,3,all,pools,"British Columbia; Japan; Oregon; Alaska; Baja California; California; Canada; Central California; Cerros Island, Mexico; Gulf of California; Southern California; New York Aquarium; Northern California; Pacific coast of Baja California; Sea of Japan; USSR; USSR Pacific; Washington; Washington, British Columbia; Northeast Pacific",1,y
12_Girella nigricans_4,12,Girella nigricans,fish,4,1195_Peniculus fissipes_1,1195,Peniculus fissipes,copepod,1,7,205,3,all,pools,"British Columbia; Japan; Oregon; Alaska; Baja California; California; Canada; Central California; Cerros Island, Mexico; Gulf of California; Southern California; New York Aquarium; Northern California; Pacific coast of Baja California; Sea of Japan; USSR; USSR Pacific; Washington; Washington, British Columbia; Northeast Pacific",1,y
12_Girella nigricans_4,12,Girella nigricans,fish,4,1264_Gnathia steveni_3,1264,Gnathia steveni,isopod,3,3,"427, 428",4,all,pools,NA,4,n
12_Girella nigricans_4,12,Girella nigricans,fish,4,2136_Procamallanus (Spirocamallanus) pereirai_1,2136,Procamallanus (Spirocamallanus) pereirai,nematode,1,6,205,3,all,pools,"British Columbia; Japan; Oregon; Alaska; Baja California; California; Canada; Central California; Cerros Island, Mexico; Gulf of California; Southern California; New York Aquarium; Northern California; Pacific coast of Baja California; Sea of Japan; USSR; USSR Pacific; Washington; Washington, British Columbia; Northeast Pacific",1,y
12_Girella nigricans_4,12,Girella nigricans,fish,4,2146_Opecoelus adsphaericus_1,2146,Opecoelus adsphaericus,trematode,1,6,205,3,all,pools,"British Columbia; Japan; Oregon; Alaska; Baja California; California; Canada; Central California; Cerros Island, Mexico; Gulf of California; Southern California; New York Aquarium; Northern California; Pacific coast of Baja California; Sea of Japan; USSR; USSR Pacific; Washington; Washington, British Columbia; Northeast Pacific",1,y
12_Girella nigricans_4,12,Girella nigricans,fish,4,2159_Schikhobalotrema girellae_1,2159,Schikhobalotrema girellae,trematode,1,6,205,3,all,pools,"British Columbia; Japan; Oregon; Alaska; Baja California; California; Canada; Central California; Cerros Island, Mexico; Gulf of California; Southern California; New York Aquarium; Northern California; Pacific coast of Baja California; Sea of Japan; USSR; USSR Pacific; Washington; Washington, British Columbia; Northeast Pacific",1,y
12_Girella nigricans_4,12,Girella nigricans,fish,4,2164_Opecoelus cameroni_1,2164,Opecoelus cameroni,trematode,1,6,205,3,all,pools,"British Columbia; Japan; Oregon; Alaska; Baja California; California; Canada; Central California; Cerros Island, Mexico; Gulf of California; Southern California; New York Aquarium; Northern California; Pacific coast of Baja California; Sea of Japan; USSR; USSR Pacific; Washington; Washington, British Columbia; Northeast Pacific",1,y
12_Girella nigricans_4,12,Girella nigricans,fish,4,2166_Neobenedenia girellae_1,2166,Neobenedenia girellae,monogene,1,7,205,3,all,pools,"British Columbia; Japan; Oregon; Alaska; Baja California; California; Canada; Central California; Cerros Island, Mexico; Gulf of California; Southern California; New York Aquarium; Northern California; Pacific coast of Baja California; Sea of Japan; USSR; USSR Pacific; Washington; Washington, British Columbia; Northeast Pacific",1,y
12_Girella nigricans_4,12,Girella nigricans,fish,4,2174_Cryptocaryon irritans_1,2174,Cryptocaryon irritans,ciliate,1,6,205,3,all,pools,"British Columbia; Japan; Oregon; Alaska; Baja California; California; Canada; Central California; Cerros Island, Mexico; Gulf of California; Southern California; New York Aquarium; Northern California; Pacific coast of Baja California; Sea of Japan; USSR; USSR Pacific; Washington; Washington, British Columbia; Northeast Pacific",1,y
